"year","month","tmean"
"2007","Nov","28.311056137085"
"2007","Dec","27.9583835601807"
"2008","Jan","26.4680194854736"
"2008","Feb","25.2193546295166"
"2008","Mar","24.527587890625"
"2008","Apr","25.9169597625732"
"2008","May","27.8461456298828"
"2008","Jun","29.5805969238281"
"2008","Jul","28.6794776916504"
"2008","Aug","27.3964977264404"
"2008","Sep","26.4515628814697"
"2008","Oct","27.2759056091309"
"2008","Nov","28.5867252349854"
"2008","Dec","27.7118129730225"
"2009","Jan","26.517650604248"
"2009","Feb","25.7902317047119"
"2009","Mar","25.7692890167236"
"2009","Apr","26.9520244598389"
"2009","May","28.2856178283691"
"2009","Jun","29.2335472106934"
"2009","Jul","29.1757164001465"
"2009","Aug","28.2558536529541"
"2009","Sep","26.6280174255371"
"2009","Oct","28.0213356018066"
"2009","Nov","28.6749725341797"
"2009","Dec","28.1303825378418"
"2010","Jan","26.6034545898438"
"2010","Feb","25.5170478820801"
"2010","Mar","25.5113277435303"
"2010","Apr","27.0190753936768"
"2010","May","29.3559055328369"
"2010","Jun","30.7783393859863"
"2010","Jul","29.9168090820312"
"2010","Aug","28.7179718017578"
"2010","Sep","27.6829967498779"
"2010","Oct","27.6711902618408"
"2010","Nov","28.5169105529785"
"2010","Dec","28.0403327941895"
"2011","Jan","26.7204627990723"
"2011","Feb","25.166223526001"
"2011","Mar","25.3649997711182"
"2011","Apr","26.2985210418701"
"2011","May","28.3936195373535"
"2011","Jun","29.6593551635742"
"2011","Jul","28.8583793640137"
"2011","Aug","27.6145172119141"
"2011","Sep","26.7725372314453"
"2011","Oct","27.1850490570068"
"2011","Nov","28.6283855438232"
"2011","Dec","28.16428565979"
"2012","Jan","26.8750247955322"
"2012","Feb","25.3191699981689"
"2012","Mar","24.6806869506836"
"2012","Apr","25.3927631378174"
"2012","May","27.7413806915283"
"2012","Jun","29.1064033508301"
"2012","Jul","29.1253814697266"
"2012","Aug","27.8913822174072"
"2012","Sep","26.5009174346924"
"2012","Oct","27.1332855224609"
"2012","Nov","28.4204177856445"
"2012","Dec","27.8512382507324"
"2013","Jan","26.7233142852783"
"2013","Feb","25.3134574890137"
"2013","Mar","25.0659198760986"
"2013","Apr","26.5347938537598"
"2013","May","28.2029514312744"
"2013","Jun","29.7598533630371"
"2013","Jul","28.8408622741699"
"2013","Aug","27.1386604309082"
"2013","Sep","25.889123916626"
"2013","Oct","27.4073810577393"
"2013","Nov","28.3081111907959"
"2013","Dec","27.9829998016357"
"2014","Jan","26.4585247039795"
"2014","Feb","24.6340084075928"
"2014","Mar","24.1276035308838"
"2014","Apr","25.6010608673096"
"2014","May","28.2630023956299"
"2014","Jun","29.5993537902832"
"2014","Jul","28.9906177520752"
"2014","Aug","27.9622611999512"
"2014","Sep","26.4291248321533"
"2014","Oct","27.6156215667725"
"2014","Nov","28.6948871612549"
"2014","Dec","27.2287635803223"
"2015","Jan","26.4066371917725"
"2015","Feb","24.8650703430176"
"2015","Mar","24.9413280487061"
"2015","Apr","26.062442779541"
"2015","May","28.4652862548828"
"2015","Jun","30.1254367828369"
"2015","Jul","28.9867668151855"
"2015","Aug","27.6258563995361"
"2015","Sep","26.8828086853027"
"2015","Oct","28.0623779296875"
"2015","Nov","28.7975597381592"
"2015","Dec","28.2147617340088"
