SITE_ID,DATE,SP_CODE,VALUE
BULL,2005,GYSP,0
BULL,2005,HAGL,0
BULL,2005,IR,0
BULL,2005,LAFA,0.15691666666666668
BULL,2005,LI,0
BULL,2005,LS,0
BULL,2005,LX,0
BULL,2005,NANDERSON,2.3333333333333335
BULL,2005,NEO,0
BULL,2005,PHSE,0
BULL,2005,PL,2.1125
BULL,2005,POLA,0
BULL,2005,PRSP,0
BULL,2005,PTCA,204.4615
BULL,2005,R,0.5083333333333333
BULL,2005,RAT,0.2791666666666667
BULL,2005,SAFU,0
BULL,2005,SAHO,0
BULL,2005,SAMU,0
BULL,2005,SCCA,0
BULL,2005,STIN,0
BULL,2005,TALE,0
BULL,2005,UV,0
CARP,2005,AMZO,0
CARP,2005,AU,0
CARP,2005,BF,0
CARP,2005,BO,2.525
CARP,2005,BR,0.58125
CARP,2005,BRA,0.953125
CARP,2005,CAL,0
CARP,2005,CC,1.584375
CARP,2005,CF,0.109375
CARP,2005,CG,0
CARP,2005,CO,3.6609375
CARP,2005,COF,0
CARP,2005,CP,1.51875
CARP,2005,CRYP,0
CARP,2005,CYOS,0.45267708333333334
CARP,2005,CZ,0
CARP,2005,DL,26.915625
CARP,2005,DP,5.231249999999999
CARP,2005,DU,0.3375
CARP,2005,EA,0
CARP,2005,EC,10.4671875
CARP,2005,EGME,0
CARP,2005,ER,1.65
CARP,2005,FASP,0
CARP,2005,FB,0.20625
CARP,2005,FG,0
CARP,2005,FR,0.375
CARP,2005,FTHR,0
CARP,2005,GR,7.734375
CARP,2005,GS,0
CARP,2005,GYSP,0
CARP,2005,HAGL,0
CARP,2005,IR,0
CARP,2005,LAFA,0
CARP,2005,LI,1.996875
CARP,2005,LS,0.9187500000000001
CARP,2005,LX,0
CARP,2005,NANDERSON,0
CARP,2005,NEO,0
CARP,2005,PHSE,0
CARP,2005,PL,0
CARP,2005,POLA,1.51875
CARP,2005,PRSP,0
CARP,2005,PTCA,51.7013125
CARP,2005,R,1.5250000000000001
CARP,2005,RAT,0.5234375
CARP,2005,SAFU,0
CARP,2005,SAHO,0
CARP,2005,SAMU,0
CARP,2005,SCCA,0
CARP,2005,STIN,0
CARP,2005,TALE,3.0375
CARP,2005,UV,0.3375
GOLB,2005,AMZO,0
GOLB,2005,AU,0
GOLB,2005,BF,0
GOLB,2005,BO,0
GOLB,2005,BR,0
GOLB,2005,BRA,0
